text,label,language
I dono y m nt feeling gud abt netin. My colg thing. Ur hostel thing. M evn taking akhil n aliza's news as something bad/wrong. Mayb my mind's jus twisted coz f my colg thing. M sry. I kno dis is crappy msg 2 send. Tc n best of luck. Wish i cud fix myself.,0,English
i dono if its bcoz of d medicine or wot. m practicaly falling off my seat  m so sleepy! ws pleasantly surprised to c ur text tho i din undrstnd it. waiting n seeing if u reply nw.,0,English
i dono if it evr hapns to u or nt. sumhw i ws/am feeling prety rattled. like m unsure abt so mny things n evn a lil scared. newyz. wud be nice to wake up to a reply from u. tc.,0,English
i dono hw u cn make me smile evn after pissing me off...paagal...decent comeback...,0,English
I dono hw annoying it is wen i don reply. Bt m having a tough tym controlling my paranoia. Plz reply.,0,English
i don't like not being able to reach you :(,0,English
I don't know! Bhejna hai bhej nai toh mt bhej! I have conveyed the msg to u!,0,English
I don't know d actual meaning of maturity. bt 4 me maturity is wn  a peRson hurts u n u try 2 undeRstnd thr situation n dn't hurt dem back.. TK CR.,0,English
Which sentence,0,English
I don't know any bhoopinder.. Sry wrong number,0,English
INDIAN :- sir PAKISTAN se 16 inch k Condom ka order mila hai. MANAGER:-Ye kamine hume jaleel krna chahte hai  Order tayar kro aur likh doSMALL SIZE,0,English
I don wana pester u or netin. Bt jus kind of wish u wud tok 2 me nicely once. Tho if i think logicaly mayb der is nth 2 tok. Bt i don wana accept tht. It seemed lyk sth ws bothering u. N i wana ease off tht burden on u. In woteva way possible. Sumhw m nt hapy tht mum dad r bck either. Id rather stay alone ryt nw. Or be wid u is wot i wan. Der is sum sort of uneasiness/restlessness inside me vich i'm nt able 2 identify. I din wana disturb u by calling. Thts y i msgd. I hope dis din bother u. Luv u. Tc. :*,0,English
I don like us fighting. It messes me up. :( abhi i lost my temper in traffic  n evn tht gt directed at u in d form of nasty thots coz of last nyt... N honestly  i knew helping u ws kind of  due last nyt  bt u jus ruined it so mch. I don get it. Y aren't u telling me all about it? If u don't trust me wid dis info  who else will u trust wid netin else? N plz  stop threatening me! :( stop hurting d ppl who care abt u...weder its me or ur parents. I jus hope things will be betr 2day...waiting...,0,English
I dnt thnk it did harm to any1,0,English
I dnt say dat u shud smile wen m hpy n cry wen m sad.I knw no1 cn do datI dnt wish dat u shud spnd tym vid me.I knw itz impsbl 4 uI dnt wish 2take any spcl plce in ur heart.I knw its 2much 2ask frAl i wish smday smplace long aftr m gone 4 evr u hear ma name smile n saythee 1 pagal ...N i miss her karti thi roz sms se pareshan  :-):-):-),0,English
I dnt mnd!,0,English
I dnt luv u more dan d world. U can go back to sonam n i am nt angry sach mein.. I dnt hv her no. Convey her. Saikat z all her's. Gud bye.,0,English
i dnt knw wen u told! half of ur msgs wnt cum only :-/ yeah dts true hostl lyf rocks n teaches alott :),0,English
Yr tune to craze paida kr dia kal milne ka..:-P,0,English
I dnt knw wat to do nw. Its dificlt for me to retain this felng. I dnt hv ny hope nw. Getng b or above is like impsbl. And jst for the sily asgnmnt i m submitng. I m getng ths grade redctn. No need for ny sympathy as it wil nt help me. Hw to tel mom nd dad  i dnt knw. Its so harsh. I hate myslf for doing ths. Hate ths flng  i nvr had such guiltines.,0,English
India(Ram) married World Cup(Sita) in 1983 & in 1996 Srilanka(Raavan) took away Sita(World Cup).Now after 14 yrs of Vanvaas they meet again you know the result.,0,English
I dnt knw jab tayaar houngi tab bta dungi. Nd jana kahan h pehle...,0,English
I dnt knw if i am imprtnt in ur lyf or nt Bt yes i jst hope wen i'll b dead u wil cum little nearer 2 my coffin wid tears in eyes n say slowly.UTH JAA NA YAAR hai na?,0,English
I dnt knw abt else ppl. Bt i hv no hope.,0,English
I dnt knw . . Mujhe kaise pata . . Hogi tumari koi special dost. . N tumara pjct start ho gaya?,0,English
I dnt know d art of showing love  concern and respect for d buddies i care for...There may be many who wud impres u better than i can do... Some may even know how to cary on frndship in a far better way than i can... But one thing i can do is i will be a true friend just try 2 make u feel gud and joyful  help you where i can and will be with you whenever u want...Dis is me and i am not at all unique...:-)jst a fnd of urz frevr nd evr.,0,English
I dnt hv it..,0,English
I dnt hav d final srs. I have mailed u d use case diagram in a word doc,0,English
I dn't hv ny odr option n so jao nikammo kbhi....it's 5:30 nw....,0,English
I dn't hv blnc...:-(,0,English
Which one?,0,English
India's most versatile sound.. Bhenchod in 7 different moods: ANGER Bhag bhenchod.. FRUSTRATION Sab chutiye hai bhenchod. ACCEPTANCE Sahi hai bhenchod.. REJECTION Gaand mara bhenchod.. FEAR Aab kya hoga bhenchod..?? SORROW Bhenchod maa bhen ek ho gayi.. SHOCK Bhen..chod..!!,0,English
I dint tell u earlier.....par ab its tym to tell u evrythng......plz promise kar tht ths will stay between both of us only,0,English
i dint cut my relnshp wid u........mujhe mat bhej ye sms........alrdy bored,0,English
I din get it. U decided 2 disconnect bcoz of speaker? Khair newyz  as u wish.,0,English
I didnt.,0,English
I didnt send u anythin now.,0,English
I didnt hav balance yesterday tats wy cant able to msg,0,English
I didn't.,0,English
I didn't send u anythin now.,0,English
i didn't like the sound you of right now. please get back inside the hostel asap. and please don't do anything wrong. please.,0,English
i didn't like getting cut mid convo and not being able to talk to you.,0,English
InDia will WIN....World cuP aaagaya...,0,English
I didn't hav balance yesterday tats wy cant able to msg,0,English
I ddnt want to msg u.. I knw u wont reply bt today i dnt knw y i am unable to cntrl myslf.. I am msng u like hell.. Msng u a lot. Waitd lng 4 u to cum on9 bt dnt thnk u wil cum nw. I jst hope u r fyn n hvng fun. Gud nite n tk care.,0,English
i cud write u a ltter : if d sky is my paper  if d ocean is my ink & d stars r my words it wud still not b enough 2 describe how dear u are 2 me..,0,English
I cried ma emotins in evry tear  4 whom i cried ws nvr dere 4 whom i ws rdy 2 die nvr tuk care  4 me he ws d nly 1 4 him i ws nly fun ...Gd mrng,0,English
I cnt find out idone compiler:-(,0,English
I cn see u:-P,0,English
I cn see u again:-P,0,English
I cn see u,0,English
I chkd thrice the lab it was closd. Didnt fnd mam too,0,English
I cant go... pls undrstnd,0,English
Is bangalore  delhi  kolkata ok with you?,0,English
India Virende(R) 10dulk(A)r  Yuvra(J) Gaut(A)m   Rai(N)a Dhon(I)        (K)ohli HBh(A)jn ZKha(N)     Pa(T)el     As(H)win RAJANIKANTH jisme ho wo haregi kya?,0,English
Which line will you take? And by what time will you leave?,0,English
I cant do it alone. No 1s here.,0,English
I cant able to . Cos of me he drunk today. Im really stupid . I shouldnt hurt him.,0,English
i cannot believ i gt dc wen i announced d crux of d whole thing. god!,0,English
i can't wait for your msg card to get activated. for all those situations when you can't talk. waise is this the same abhishek with whom you had a minor fight last week? tell me when you call me.,0,English
I can't find d ryt wrds 4 dis day so i m giving a hug bcoz wrds hav d potential 2 confuse but HUGS never LIE.happy friendshipday n gud morning.,0,English
i can't believ uv left ur cell fone switchd off in such a situation aka my labtests tom. cmon!!! n btw  did u actualy hit stuti so hard tht she started bleeding from her forehead? oh god tanmay  u kno ur nt suposd to hit girls. hope ur taking care. my lab exams r b/w 11-12 and 3-5. be good. :*,0,English
i can't believ ur watching it widout me. m rely disappointed. n u wer suposd to call me once u wer thru. rely disappointed.,0,English
I CAN READ IT! CAN YOU fi yuo cna raed tihs  yuo hvae a sgtrane mnid too. Cna yuo raed tihs? Olny 55 plepoe can. i cdnuolt blveiee taht I cluod aulaclty uesdnatnrd waht I was rdanieg. The phaonmneal pweor of the hmuan mnid  aoccdrnig to a rscheearch at Cmabrigde Uinervtisy  it dsenot mtaetr in waht oerdr the ltteres in a wrod are  the olny iproamtnt tihng is taht the frsit and lsat ltteer be in the rghit pclae. The rset can be a taotl mses and you can sitll raed it whotuit a pboerlm. Tihs is bcuseae the huamn mnid deos not raed ervey lteter by istlef  but the wrod as a wlohe. Azanmig huh? yaeh and I,0,English
I can confirm my plan by tomorro only,0,English
Why do Muslims hate Pigs !!?becz-Pigs produce more babies than muslims..EGO PROBLEM.!,0,English
i came back to delhi,0,English
Which line is used very often when we are wid frnds?..................Oye sab chup ho jao  koi b Gaali nhi dega  ghar se phone hai. ;),0,English
I called u .but i too didnt hear anythin . So i but it. If u already guessed den wy u msged me .,0,English
i called again jus nw. he din pick up. nw wot? :S,0,English
i called again coz i got dc the first time. :/,0,English
i called 10 more times including 1 call in which i was on hold for 10 minutes.,0,English
I brought a cool t shirt and a belt . I dont know he ll like belt or not.,0,English
I BRO. . . Tera cell recharge nhe ho paya so mom two 25-25 wale cards lae hai . . No. Next msg mai hai. . . Bie.,0,English
i bro. . . Khaha ho.? Padae kesi ho rhe hai. . . . .? Kesi tayari ho rhe hai...? Mom puch rhe hai ki is bar A grade aega ki nhe. . ? Hav a gud day. . . .,0,English
I bought a packet of air  I was surprised to see that  . . . . There were few chips in it....!:O:D . . . . Dedicated to Lays!:P,0,English
INDIA TODAY ke survey ke hisab se 42% ladkiyon ko shadi se pehle sex me koi aitraz nhi. Mera sawal ye hai ki ? Bhenchod ye 42% ladkiyan hain kahan?,0,English
I bought 2 dogs named 'ASS'& 'FACE'...!! I kept ASS with me & gifted FACE 2 u.Once FACE died i felt so sad bcoz...whenever i see my ASS i remember ur FACE..,0,English
Which is the longest n most joyful word in English?SMILESBecause there is a mile gap between 2 s.(sadness n sorrow) so keep smiling..!!:-)Gudmorng,0,English
I blow a wish of gentle morning   a successful day 2 a peace ful evening. I wish nothing but the best 4 u & pray GOD guides u in all u do...,0,English
I Bet U Can't Get This Quote @ First Glance;-) You love to hate the one who loves the one you hate to love.. . .,0,English
I BET ull read this sms twice! This Man is Man nice Man to Man see Man some Man one Man losing Man a Man bet Man with Man me Man {Now Read without Man).,0,English
I believe there are more urgent and honorable occupations than the incomparable waste of time we call suffering.,0,English
I believe in all de things which exist in de world.,0,English
I asked my heart: Why cant I sleep at night? . . . . . . . My Heart told me Because you already slept in the afternoon.. Dont act like Ure in love;),0,English
i ask dad d plan u proposed for d evening. didn tell him tht i wud be picking u up. n evn sed he cn pick me up wenevr he deems fit. n he ws being all funy abt it (aka nt agreeing aaram se). told him oder option ws i go alone n tht u din wan tht. he ws lyk i go wid him  bt i sed i didn wana go wid him. sed he also wants to tok to me abt d latest things. he expects u to move mountains to prove ur worthiness to hav me (figuratively) :/ den he hd to go  so disconnected without giving me any ans.,0,English
Which is the funniest moment in our life? When we hav no idea wat to rite in d Xam paper n d inviglatr cums n says  Sidhe baitho  piche wala dekh raha hai'',0,English
India is a nation  Dadar is a station....India is a nation  Dadar is a station.....Dont fall in love  1st complete your education :P,0,English
i am... that's why i asked you... now just study.,0,English
I am writing this since I am not getting connection to ur mobile. I am sending the complete form for the migration certificate. I have enclosed two DDs 200/- and 1000/- Use 200 to get me migration and transfer certificate and the other is mostly for expenses incurred for various things you helped me in. I am sending two blank papers signed with my name. They will send migration certificate directly to my institute but plz try for my transfer certificate.,0,English
I am throwing my placement party tomorrow. All will leave fom hostl gate at 12 noon sharp.,0,English
I am stayn bk til 4.let me knw,0,English
I am sorry saikat..,0,English
I am sitn in appartments opp.pvr.u knw w 2 get dn,0,English
I am not in obh now5 baje aunga,0,English
I am not in obh now 5 baje aunga,0,English
I am msng u.:-(,0,English
I am msng u. My each de is incmplt widout u.. Msng u a lot.. Wish i could hear from u. Gn..,0,English
India has won . Cheers :),0,English
Which is d 27th letter of English alphabets?!! . . . . . . . . . . . . . . R u luking for answer? . *Very gud* . Which school beta?,0,English
I am msng u n i luv u a lot...,0,English
i am msng u a lot.. Msng teddy too.,0,English
I am msng u a lot. Dher saari baatein batani h.. Gn jaanu.luv u.,0,English
I am manoj.My new no. 9802414624,0,English
I am leaving it.,0,English
I am leaving India. Actually Katrina is pregnant and media knwz itz me. Tu bhi nikal le saale Uski kaamwali bhi pregnant hai.,0,English
I am leavin dadi baba r alone.u cum 2 malviya magar n take 764 frm panchshel,0,English
I am in room.,0,English
I am goin 2 slep.u can open d do6r with yr key.gn v tired,0,English
indi teacher: Kaal kitne prakaar ke hote hain? Sardar: 7 prakaar ke Local kaal STD kaal ISD kaal Missed kaal Receivd kaal Dialled kaal & Sasria kaal !,0,English
I am giving u 900 million angels to take care of u. Give them to 9 friends except me. U wl hv good news in 10mins.Seems it wrks.check it out.ur10min starts nw.,0,English
